text,id,label
De arrepiar,neutral,0
"Nossa Manuela . Imaginei que vc fosse mais inteligente ou no mínimo tivesse um pouco de empatia . Você já foi á Roraima saber o que está se passando ? Tem venezuelano fugindo da fome , da falta de remédios . Imagina a quantidade de venezuelano que prefere deixar a sua casa pra ir a um país estrangeiro morar na rua . Se submetem a situações deploráveis . Mas você não enxerga isso dentro do seu mundinho comunista , não é mesmo ? Parabéns , HIPOCRITA !",hateSpeech,2
é muito mimimi,offensive,1
Só defende Lula por ser igual a ele ... corrupta .,hateSpeech,2
"Então esses jornalecos de plantão deverão ser todps presos , pois só praticam fake news , contra o governo Federal , especialmente contra nosso Presidente .. afff",offensive,1
Nojo !,offensive,1
Vou assistir . :coração_vermelho: :coração_vermelho:,neutral,0
Hahahaha .. essa quadrilha PT é foda ! :pessoa_decepcionada: ‍ :símbolo_de_masculino:,hateSpeech,2
Gênios :mãos_para_cima: :pele_morena_clara:,neutral,0
Cruz credo .,offensive,1
"Pura hipocrisia , depois tem a coragem de pegar a bíblia e subir no altar das igrejas e ainda pregar sermão , isso tá igual um sepulcro caiado vazio e ainda se acha cheio de Deus",hateSpeech,2
QUE ORGULHO !,neutral,0
Em qual o horário ? Em que emissora ? Me digam por favor ! ! Obg ! ! !,neutral,0
Parabéns Deputado . :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: :coração_azul:,neutral,0
"Pobre menina ! ! Teleguiada , por interesses excusos ! ! ! Comunistas por trás .",hateSpeech,2
Estão usando a menina e como usam a família da Mariela . Interesses excusos movem a mídia esquerdopa,hateSpeech,2
Tem q aprender a roubar com vcs do pt ... vcs são mestres,hateSpeech,2
"Canalhas , comunistas desgracados ! ! !",hateSpeech,2
Ainda tem um ministro do supremo q tem compromisso com o Brasil .,neutral,0
Quem dá moral pra essa mulher fala e uma esquerdista disfarçada louca por poder vamos lacrar kkkkkk,hateSpeech,2
Espírito de porco . Quanto pior melhor para eles ...,offensive,1
"Tudo bem ! ! ! Assim o grupo Globo vai todo em cana , junto com a folha e outros ! ! !",offensive,1
Constrangedor,neutral,0
"Rapaz um ladrão vagabundo , sem moral desse , lixo falando uma coisa dessa do MORO HOMEM DIGNP E HONRADO ! !",offensive,1
Não há o que fazer pra reverter ? ?,neutral,0
Eis o homem de bem . :rosto_com_sorriso_maroto:,neutral,0
"Com certeza . Com tantas notícias boas para celebrar na economia , pra que criar problemas onde não tem ?",neutral,0
PT não tem moral pra cobra e nem fala nada de ninguém . Corja de vagabundos,hateSpeech,2
"Vai “ garrar ” vergonha na cara sua aproveitadora , porque você não se indignou com a ameaça do podre de senador Humberto Costa e outros esquerdalhas nojentos quando ameaçam o Brasil ? :cobra: é o que você é ! ! ! :rosto_vomitando: :rosto_vomitando: :rosto_vomitando:",hateSpeech,2
TE AMO BOLSONARO ! :dois_corações: :dois_corações: :coração_vermelho: :coração_vermelho: TE AMO MEU BRASIL ! PORRA ESTOU FICANDO LOUCO DE AMOR PELO MEU PAÍS . 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷,neutral,0
"Que asco . Uma pessoa assim não pode exercer a política , porque não contribui para o debate . É só atraso .",offensive,1
"Cadê os responsáveis de preservar os direitos das crianças ... eu respondo indignada , que até mesmo os conselhos tutelares que poderiam fazer alguma coisa , não vão fazer , pois estão nas mãos da universal , igreja de corruptos e safados . É minha gente estamos indo de mal a pior ...",hateSpeech,2
Parabéns Janaína ! O que atrapalha nosso Presidente é a interferência irresponsável e ignorante de seus filhos !,neutral,0
"Esses camaradas são tinhosos dimais , quando o venha a nós acaba , começam a criticar , falar mal do vosso reino ! Pessoas que agem assim são imbecis para não dizer vampiros !",offensive,1
Vagabunda ! Joice safada !,hateSpeech,2
Esse sujeito deve ser algum tipo de sequelado . Não possível alguém ser escrito assim sem ter algum problema mental .,offensive,1
"Venezuelanos correm para o território brasileiro pedindo socorro , e esses esquerdistas que só pensam no poder apoiando aquele filho da puta daquele psicopata . Falei",hateSpeech,2
Melhor Presidente da história do nosso país . :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: 🇧 🇷,neutral,0
Festival de maconha !,neutral,0
Cambada de lixo humano ... só se servem ... não nos servem,offensive,1
Lula desgraçado,offensive,1
"Pra qualquer Zé Mané é cadeia , todo rigor da lei , já pra bandido que arrasa o país , que desvia milhões , bilhões de reais de dinheiro público , que faz falta nos hospitais , nas creches , na segurança , aí esses canalhas não fazem nada , ou melhor , são totalmente coniventes e até participantes . Querida @USER . zambelli acho que o presidente deveria entregar o país para o Exército , só assim esse Congresso satânico seria fechado , o STF destituído e esses canalhas presos ou expulsos do Brasil . Não vejo outra saída .",hateSpeech,2
Ela tem cara de homem né ? Macron deve achar gata,hateSpeech,2
Comunista vagabunda,hateSpeech,2
Pirralha pirralha pirralha mil vezes pirralha nojo disso das duas artimanhas contra o Bolsonaro,offensive,1
"A pirralha precisa estudar muito e deixar de reproduzir o que essa esquerdalha fala pra ela , nem nenhum aprofundamento das questoes !",hateSpeech,2
"A grande destruição ambiental no Brasil ocorreu principalmente durante os anos que a europa nos colonizava e hj europeu vem nos dar lição de moral , isso é um grande hipocrisia . Deixando claro que votei em Haddad Nordeste 13",offensive,1
:rosto_de_palhaço: :cocô: :caveira_e_ossos_cruzados: ️fora Bozzolóide,hateSpeech,2
Globo lixo kkkk,offensive,1
"Muito bem eduardo , nao vou perder . obrigado",neutral,0
@USER . Aguenta mulher comecou agora kkl meu presidente :mãos_para_cima: :rosto_de_gato_sorridente_com_olhos_de_coração:,neutral,0
Coronel Tadeu ? ? ? Para mim é um bosta ! ! !,offensive,1
FORA FORA FRANCA ? ? Ela loucura FALANDO se ? ? ? LIXO . Faltou respeitosamente para BRASIL ORGULHOSO POR CAUSA NÃO PODEM FALTOU RESPEITO ELA :dorso_da_mão_com_dedo_indicador_apontando_para_cima: :macaco_que_não_vê_nada: :macaco_que_não_ouve_nada: :pessoa_dando_de_ombros: ‍ :símbolo_de_feminino: :policial: ‍ :símbolo_de_masculino: :policial: ‍ :símbolo_de_masculino: :policial: ‍ :símbolo_de_masculino: :coração_verde: :coração_verde: :coração_verde: 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷,offensive,1
"Eita dupla boa , nesses dois eu acredito",neutral,0
"Quanto absurdo , ai isso as feministas de esquerda devem achar bonito",hateSpeech,2
Rapariga de cego ! Quem essa vagabunda pensa que é pra dar pitaco aqui dentro ! Vagabunda,hateSpeech,2
"Meu Deus que vergonha desses seres travestido de humanos ! São as crias de lucifer , não tem outra explicação ...",hateSpeech,2
"Muito bem Alexandre , continue a nos representar na imprensa brasileira , porque parte dela não sei que pensa , mas querem a desgraça do Brasil , será porque foi cortado alguns privilégios que tinham ? A imprensa que você de privilégios de governos é porque não tem capacidade e nem qualidade . No Brasil a faze cubana , chavista e comunista tá com os dias contados e se Deus quiser vai zerar e estas desgraças , como Lula , José Dirceu , Dilma e seus comparsas vai sumir do mapa igual os dinosauros pré histórico ,",hateSpeech,2
"Ridículo , depois de velho se presta a isso",offensive,1
"Bem feito . Não tem vergonha na cara , fuça ..",offensive,1
Pelo amor de Deus . Essa garota não é nada . E a mosca da bosta do cavalo de Dom Pedro II .,offensive,1
Onde anda o luladrão que depois da saída sumiu o molusco pra ver essa notícia aquele fdp,hateSpeech,2
Esse sim representa o povo brasileiro !,neutral,0
"Nossa Carla que ridículo essa briguinha de vcs qdo vai acabar o recreio na creche de saco cheio com vc é com a Joice , deveriam estar unidas pra derrubar de vez o PT é ficam de briguinha boba",hateSpeech,2
Vamos ver o que vai dar .,neutral,0
Tem que jogar esse lixo de volta para a cadeia,offensive,1
Este é o lixo do lixo,offensive,1
Bolsonaro na petralhada :rolando_no_chão_de_rir: :rolando_no_chão_de_rir: :rolando_no_chão_de_rir:,hateSpeech,2
OQUE BACHELE FALA NÃO TEM VALOR ! ! ! KKKK A PESSOA QUE SE ENVOLVE COM MARACUTAIA PARA ROUBAR UM POVO PERDE SEU VALOR E PRONTO ACABOU ! ! !,offensive,1
Como pode tamanha falta de respeito !,offensive,1
"A esquerda fala um monte de coisas contra o governo , prometem por.fogo no país , uma tal lá do Rio disse que sem derramamento de sangue etc e aí , fala algo sobre isso",hateSpeech,2
Não PODEMOS desistir 🇧 🇷 :rosto_sorridente_com_óculos_escuros:,neutral,0
É sério isso ? ? ? Comemorando a invasão nazista ? ? ?,neutral,0
Estamos precisando do DEPUTADO FLÁVIO BOLSONARO 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷,neutral,0
"E a mentira rolando , também o pai da mentira e o :rosto_sorridente_com_chifres:",offensive,1
E o Bolsonaro deve estar muito preocupado ... :rolando_no_chão_de_rir: :rolando_no_chão_de_rir: :rolando_no_chão_de_rir:,neutral,0
"Emocionante é bastante contundente a fala da Benedita da Silva . Precisamos muito falar sobre racismo . Lastimável a atitude deste coronel . Nos mostra como o racismo é sim estrutural , como a falta de respeito é brutal e como os policiais jamais deveriam ocupar cadeiras nas câmaras federal , estadias e municipal . Não tem preparo para tal cargo . Claro que não generalizo , mas o que até o momento temos assistido é a decadência desses que entraram no poder . Lastimoso termos representante do povo agindo levianamente .",neutral,0
"Personalidade do ano deveria ser a primeira Dama Michelle Bolsonaro , que tá fazendo se tudo pra ajudar os menos favorecidos . Não essa Pirralha .",offensive,1
"CRIA DE GEORGE SORUS ... RICA , FINA E ESPERTA .. NÃO ENGANA A NINGUEM . ROUBARAM AQUI AS MERENDAS É O PT NAÕ FEZ NADA PARA PUNIR OS DESVIOS DE VERBA DOS ALIMENTOS E FARDAMENTOS .",hateSpeech,2
"Isso em partes vai ser bom porque só ganha quem falar a verdade , mas por outro lado quero vê alguém provar que está dizendo a verdade . Isso é censura .",neutral,0
Mulher idiota,offensive,1
"A população está se lixando para opinião da imprensa internacional , deputada . É uma pirralha mimada patrocinada por esquerdopatas inescrupulosos com objetivos escusos que ficaram milionários . O presidente da República tem razão",hateSpeech,2
Petista liberal ! Pqp !,hateSpeech,2
Só vergonha . Tomou papuda ! ! !,offensive,1
"Tomem trouxas , trabalhominions",hateSpeech,2
Depois que a religião elegeu o capeta parei de acreditar ... só acredito em Deus !,offensive,1
Nosso Brasil está no caminho certo ! !,neutral,0
Fale o que tem certeza que vai ter resposta pautada para o bem,neutral,0
"Eu não entendo como insensata não : eu entendo como um alerta que foi dado aos esquerdistas que estão achando que podem fazer a baderna que está acontecendo no Chile . Pois é Janaína , o AI - 5 é para essas ocasiões . Os comunistas baderneiros ficam avisados .",hateSpeech,2
Mais um Cidadão de bem,neutral,0
Parabéns esse . Alunos :mãos_aplaudindo: :mãos_aplaudindo:,neutral,0
Vou descobrir quem é vc,neutral,0
Parabéns ... muita honra ter um quadro ao lado do mestre PAulo Freire :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,neutral,0
A única coisa que no momento a esquerda faz é rosnar ! !,hateSpeech,2
"Esquerdista agora fala em democracia porque levou uma surra no voto , assim como vagabundo jura por Deus depois de um tapa na lateral . :rolando_no_chão_de_rir:",hateSpeech,2
"Parece que se a mulher é de direita ela não merece ser respeitada segundo jornais de Esquerda , pois não hesitaram nem um minuto em massacrar a mulher",hateSpeech,2
"Meus olhos doem demais quando leio oq esse bobão fala , socorrrro",offensive,1
A esquerda è desprezível ! ! :rosto_soltando_vapor_pelo_nariz: :rosto_confuso: sem mais ...,hateSpeech,2
Que Dupla mais Especial ! #LulaLivreJá,neutral,0
Futuro presidente !,neutral,0
Quem joga óleo e @USER esquerda todo vai pagar por isto não come peixe que pecado cai quem sujou mar de óleo,hateSpeech,2
"Lula so .. vai ganlha , matrícula na cadeia :rosto_chorando_de_rir:",neutral,0
Essa culpa eu não carrego e me admira muito que tem pessoa que acham que é o certo ... depois não reclamem de trabalhar de graça ...,neutral,0
Por isso que eu falo que só tem bandido nesse congresso e senado,offensive,1
Oras . Ele está cumprindo sua campanha . Os trouxas dos gados merecem . Se ferrem tudim .,hateSpeech,2
Essa pirralha quer que todos façam pela preservação do planeta para que ela e outros como ela possam usufruir dos recursos tranquilamente . Baita hipócrita . O presidente ta mais do que certo e vc deputada : vá trabalhar pelo país que a elegeu !,offensive,1
"Que mulher babaca ! Vai cuidar do seu Chile , estúpida !",offensive,1
"A TIME escolhe quem eles quiser , isso não significa nada ! !",neutral,0
Rei ARTHUR DECLARA : OLIMPÍADA do RIO FOI COMPRADA . É $ Ó VA $ CULHAR que SURGIRÃO MAI $ CRIME $ . #STFVERGONHANACIONAL #LulaChefeDeFACÇÃO #LulaMandanteDoCrime #ForaTraidoresDoBrasil 🇧 🇷,hateSpeech,2
Va-ga-bun-do,offensive,1
Foi lindo e eu apostei nele desde o início . Uma das poucas notícias alegres deste ano .,neutral,0
Por q sabe q vai ser mais uma condenação né infeliz ? ? ? :rosto_vomitando: :rosto_vomitando: :rosto_vomitando:,offensive,1
"E esse tipo de pastor , tem que viver no pasto .",hateSpeech,2
Merecidamente :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,neutral,0
"Embaixador :rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir: foi líder do governo a força , fala merda e depois pedi desculpas",offensive,1
"O que mais eu me admiro é ver , primeiro , organizadores de eventos mundiais importantes dar voz a uma menina de 16 anos , e também , a imprensa mundial divulgar e comparar uma pirralha com um presidente da república eleito pelo povo . Falta de ter o que fazer mesmo . Pirralha , cresça , estude , crie / faça alguma coisa de útil , depois pode cobrar alguma coisa .",offensive,1
"nosso presidente é top , rumo ao crescimento",neutral,0
"Ja está manipulando , vcs sao egoísta",offensive,1
QUANTO MAIS RIDICULA ESSA CRISI HOFFMANN PODE SER ! ELA MESMA SE SUPERA KKKKKK . O BICHA DOIDA .,offensive,1
Tao esperando o q p fechar esse puteiro ? ! ?,offensive,1
Tem tantos bem mais importante pra eleger essa débil pra isso !,offensive,1
Isso não passa de uma mera oportunista ! #michelebachelet #oas não passa de uma múmia esquerdista ainda em atividade minha querida @USER . zambelli . Obrigado pelas informações de sempre 🇧 🇷 :coração_azul:,hateSpeech,2
"Que fala ! Que reflexão ! Benedita , a senhora é show !",neutral,0
"Ai vem a hipocrisia , sou contra concurso de beleza pois mulher não é objeto , ok mas se a vencedora for Negra , ou qualquer representante de uma minoria ai tudo bem relativo isso .",hateSpeech,2
"Ele vai voltar pro xilindró ! ! ! Kkkkk Wuero ver o “ belzebu ” mandar os otarios partirem pra vandalização do Brasil , como está acontecendo no Chile , estando trancafiado ! ! !",offensive,1
Nosso Deus :rosto_chorando: :pessoa_decepcionada: coitada . Que falta de respeito com ela e gratuitamente ainda . Essa esquerdalha é muito suja ! Esses jornalistas lixos são realmente de QUINTA CATEGORIA . :polegar_para_baixo: :rosto_zangado: :rosto_zangado:,hateSpeech,2
Como sempre atrapalhando o teu pai . Nunca vi tanto filho atrapalhando o próprio pai como presidente da República . #calaabocaeduardobolsonaro,offensive,1
Meu presidente ! :coração_vermelho:,neutral,0
"Esse elemento não fala uma frase sem insultar , desprezar e desmerecer algo ou alguma coisa . Que tipo de mulher criou essa criatura .",hateSpeech,2
A ONU é pior esquerda que temos no mundo atualmente .,hateSpeech,2
Isso é um imbecil !,offensive,1
Baita bichona enrustida .,hateSpeech,2
Duas BOSTAS humanas,offensive,1
Sou Bolsonaro e nao abro mão nunca . Você é im bêbedo e presidiário solto Sr Lula lavagem cerebral dos pobres de espírito . :rosto_furioso:,hateSpeech,2
"Essa fala foi ótima , pra fazer a esquerda pensar bem antes de querer plantar o terror , quem está sem paciência agora é o cidadão de bem .",hateSpeech,2
🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 🇧 🇷 jamais desistir,neutral,0
Igual aos brasileiros fugindo para Portugal esquerdista ? Porque é o que tá rolando em alta .,neutral,0
"KKKKKK QUE NOJO MEI ASSASSINA MEIA CORRUPTA , MEIA NOJENTA , MEIA IMUNDA .",offensive,1
Olha aí os cristãos . Deveriam lavar a boca com sabão atestado de falar em Cristo,hateSpeech,2
"Essa esquerdopata imbecil não consegue ser ouvida nem no Chile , sua terra !",hateSpeech,2
Só fala merda ! Fora da realidade,offensive,1
:rosto_pensativo: :rosto_pensativo: :rosto_com_boca_aberta: muito bem :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: muito bem muito bem :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo:,neutral,0
"Obrigado Manu , o povo argentino te abraça ! :tulipa: :tulipa: :coração_vermelho: :coração_vermelho:",neutral,0
Lindos ! :coração_vermelho: :rosto_sorridente_com_olhos_de_coração:,neutral,0
Vai voltar pra onde não devia ter saído ! ! !,offensive,1
"INVESTIDORES NÃO SE IMPORTAM COM PIRRALHAS , INVESTIDORES SE IMPORTAM COM UM PAIS QUE LUTA CONTRA CORRUPÇÃO E PRENDE SEUS CRIMINOSOS ... A MENOS QUE ESSES INVESTIDORES SEJAM DE ESQUERDA ... AÍ ELES AINDA VEM PARA CÁ , NO MÍNIMO A ESPERA DE UMA APROVAÇÃO PARA CULTIVO DA CANABIS ..",hateSpeech,2
"Joice , mete um desagravo na Câmara contra esses fdp",offensive,1
"Grande merdas ! Imagina se todo mundo colocasse a metade de uma foto de um bandido pilantra junto a sua , que ridículo seria ! Seus desocupados ! #ptnuncamais #lulapilantra",hateSpeech,2
:rosto_chorando_de_rir: :rosto_chorando_de_rir: :rosto_chorando_de_rir: ridículos,offensive,1
É complicado o desmame dessa turma da esquerda . Se acostumaram com a grana fácil desviada dos cofres públicos e agora esperneiam com a seca total .,hateSpeech,2
Vc é desequilibrado cara ... sem moral algum para quem realmente se importa com o Brasil ... pena do seu pai que tem um filho burro igual a vc ... até onde vc vai parar tentar querer impor as coisas ? ? ?,offensive,1
Herdou a desgraca,offensive,1
Aí seusotario bonsoniho,hateSpeech,2
"E corrupcao e o que , que matou milhares de brasileiros com roubalheira do dinheiro do povo ?",offensive,1
Vai fazer campanha pra Argentina tb ? O gado dele não vota lá ...,hateSpeech,2
Essa é a mesma mente de um canalha chamado lula . É assim que ele ver uma mulher,hateSpeech,2
Lindoooooooooooo :rosto_sorridente_com_olhos_de_coração: :rosto_sorridente_com_olhos_de_coração: :rosto_sorridente_com_olhos_de_coração:,neutral,0
O meu Deus tirar esse bolsonaro da presidência do Brasil esse homem diabólico tem tirado o direito dos trabalhadores brasileiros . Amará ele no inferno meu Deus o bolsonaro .,offensive,1
A Joice esta igual o MULEQUE NEM-MEM :rolando_no_chão_de_rir: :rolando_no_chão_de_rir: :rolando_no_chão_de_rir:,offensive,1
"O Brasil é governado por corruptos , a câmara cria as leis e aprova pra beneficiar eles mesmos e o STF retifica . E o @USER só observa e não faz nada .",offensive,1
PIRRALHA E FUTURA BABACA FRUSTADA ... SERÁ NO MINIMO UMA FEMINASI PELUDA ...,hateSpeech,2
Gosto muito ! :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: :coração_vermelho: :coração_vermelho:,neutral,0
Sensacional ! ! !,neutral,0
Que vergonha ! ! STF trabalham em função da corrupção e bandidagem lamentável ! :polegar_para_baixo: :pele_morena_clara: :polegar_para_baixo: :pele_morena_clara: :polegar_para_baixo: :pele_morena_clara:,offensive,1
Bem merecido professor,neutral,0
"PT VERGONHA MUNDIAL ! TENHO VERGONHA DE TER TUDO UM PRESIDENTE LIXO COMO ESSE CARA CHAMADO LULA , NÃO RESPEITA NINGUÉM É NÃO MERECE NOSSO RESPEITO ! É APENAS UM CONDENADO EM LIBERDADE PROVISÓRIA ! #LULAVOLTAPTACADEIA",hateSpeech,2
Mto impactante e emocionante .,neutral,0
:rosto_surpreso: :rosto_surpreso: :rosto_babando: :rosto_babando: :rosto_triste_mas_aliviado: :rosto_triste_mas_aliviado: que sensibilidade meu Deus ! !,neutral,0
Deve ter muitos bolsoburros se rasgando ! ! !,hateSpeech,2
Esse miliciano é uma peste !,offensive,1
Nossa ela é muuuito linda maravilhosa representou muito a raça negra,neutral,0
"Um babaca desse tipo tem a responder um processo sinistro , tirar até as cuecas de um miserável ordinário desses .",offensive,1
Top mesmo,neutral,0
Ah que demais ! ! ! :rosto_mandando_um_beijo:,neutral,0
Pirralhinha mimada manipulada pela esquerda . Nojinho ! !,hateSpeech,2
Dois feras :coração_vermelho:,neutral,0
Nunca houve isso no Brasil o Bolsonaro semelhou está descriminação contar a os negros os gêy contra a todos . O quê que este homem aínda está fazendo no governo .,neutral,0
O lindo com os lindos,neutral,0
Demoro !,neutral,0
Mais uma mentira propagada pelo filha da Mentira !,offensive,1
Pena que vc foi pro lado errado,neutral,0
Atitude intolerável ! Cadeia para esse deputado estúpido e imbecil ! #forapsllixo,hateSpeech,2
Tudo farinha do mesmo saco.Nao importa o tempo é sim a traição .,offensive,1
E o petê ? - desfoca o gado .,hateSpeech,2
"Incitando o ódio a guerra , vandalismo :rosto_aborrecido:",offensive,1
Coitada da menina @USER porque a esquerda adora usar pessoas assim tipo ela ?,hateSpeech,2
"Vagabunda , roubou o Brasil agora tá com pena , vá se fuder",hateSpeech,2
Então pode começar pela SEITA PT .,hateSpeech,2
#euapoiobolsonaro #somostodosbolsonaro #bolsonaronossopresidente #bolsonarotemrazão #bolsonaro2022 #brasilcontragilmarmendes #gilmarmendesvaicair #foragilmar #foragilmarmendes #foratoffoli #foramarcoaurelio #forarosaweber #foralewandowski #foraalexandredemoraes #foracármenlúcia #prisãoemsegundainstânciasim #prisaoem2ainstanciasim #foraalcolumbre #foradavialcolumbre #foramaia #forarodrigomaia #lulacriminoso #lulanacadeia #lulaemcelacomum #lulanuncamais #euapoioalavajato #euapoiopacoteanticrime #pacoteanticrimejá #euapoiosergiomoro #euapoiodeltandallagnol #euapoiopauloguedes #euapoioabrahamweintraub #euapoiodamaresalves #euapoiotarcisiogomes #forafelipesantacruz #euapoiobiakicis #euapoiocarlazambelli #euapoioexercitobrasileiro #euapoioasforçasarmadasbrasileiras #fundãoeleitoralnão #fundoeleitoralnao #fundoeleitoralnão #forajoicehasselmann,hateSpeech,2
"Como pode mesmo , isso não pode acontecer :rosto_zangado:",neutral,0
"Não há limites para a desumanidade da mídia e de opositores do mal , perversos , cheios de raiva e deboche . Felizmente ela tem muita fibra ... se recompõe e volta a ser incisiva e justa onde é necessário . A esquerda pode TUDO , até mesmo atos criminosos , os outros NADA .",hateSpeech,2
#FAZEMFILALOGOVAOTODOSPRACADEIAESSAQUADRILHADOLADRAOCACHACEIRO,hateSpeech,2
Vai ensinar seu gado a fritar hambúrguer 03 ?,offensive,1
A mãe ... vey ... Eu dava na cara dele,offensive,1
"mas o final e com o supremo , quer dizer e essa merda livre , exercito pra cima dessa vermelhada a unica solucao",hateSpeech,2
PSL esta virando um galinheiro,hateSpeech,2
Bicha enrustida ! ! !,hateSpeech,2
"Pior do que ele falando esse monte de asneira , é um bando de asno no meio da chuva , na estrada e com um frio da porra pra ouvir essas idiotices e bater palma ! :rosto_aborrecido: :rosto_aborrecido: :rosto_aborrecido:",offensive,1
Esse milico de merda tem.que ser preso,offensive,1
Já estão preocupados com 2022,neutral,0
Sao todos um lixo . Vergonha .,offensive,1
Pastor de hienas :rosto_vomitando:,hateSpeech,2
"Isso e inaceitável uma desgraça dessa nem lúcifer aceita vão te lascar infelizes amaldiçoados ! Fora esse STF isso e o satanás tirem pelo amor de Deus , e uma tortura brasileira acabem com essa infâmia nacional acabem com eles !",offensive,1
Verdade . Só não enxerga quem não quer . :mão_levantada:,neutral,0
Ta caduco ja essa múmia . Ja passou do tempo de se aposentar,offensive,1
Quem precisa de um trato é você .,neutral,0
Pastor mequetrefe que incentiva a violência ... só fala asneira ... vá trabalhar ... gosta de aparecer .,offensive,1
Eu acho é pouco quem mandou fazer arminha :rolando_no_chão_de_rir: :rolando_no_chão_de_rir: :rolando_no_chão_de_rir:,neutral,0
Inútil ambos,offensive,1
"Esquerdista mentirosa , saia daí antes de ser demitida se liberte dos Comunista marinho .",hateSpeech,2
#lulalivre :coração_vermelho: :mãos_juntas:,neutral,0
:mãos_aplaudindo: :mãos_aplaudindo: Parabéns,neutral,0
Cadê as forças armadas ! ! ! Socorro ! ! !,hateSpeech,2
"Vc tem problema Gleisi , a maioria do povo Brasileiro que o Luladrao Preso .",hateSpeech,2
#ForaBozo,offensive,1
A petralha tá fudida,hateSpeech,2
B17 / 2022,neutral,0
Parabéns querido e competente Haddad ! Medalha mais que merecida ! :mãos_aplaudindo: :mãos_aplaudindo: :mãos_abertas: :mãos_abertas: :coração_vermelho: :coração_vermelho:,neutral,0
"Isso a Globo Lixo , não divulga !",offensive,1
Luladrão ! Canalha !,hateSpeech,2
Mais que perfeito ! ! !,neutral,0
"Verdade , domingo teve um show da Unilever em Candeias / Pernambuco # a multidão cantava Lula livre ! E olhe que a prefeitura é Bolsonaro .",neutral,0
E vai vencer !,neutral,0
@USER traz colégio militar pra Resende :mãos_juntas: :pele_clara:,neutral,0
O povo não é mais burro . Você não está ouvindo seus eleitores .,neutral,0
essa imbecil falando e o cachorro cagando e a mesma coisa,offensive,1
O supremo não vai atender . O STF é o protetor de bandidos e das falcatruas .,offensive,1
Ele vai ter que engolir a esquerdalhada . :esmalte_de_unha: :pele_morena:,hateSpeech,2
Ta maluco o veinho,offensive,1
VÃO TRABALHAR VAGABUNDOS,offensive,1
Cachorra safada o Brasil tá sob nova direção,hateSpeech,2
":saudação_do_rock: :mãos_aplaudindo: :mãos_aplaudindo: :mãos_aplaudindo: fazendo o que sabe fazer de melhor . É gentalha , baixo ...",offensive,1
Safada ! ! ONU não vale nada ! !,hateSpeech,2
Que horror ! ! ! Cruzes ! ! !,offensive,1
"Salve , Ricardo Coutinho ! O melhor governador da história da Paraíba ! ! !",neutral,0
Meus ídolos juntos . :coração_vermelho: :coração_vermelho: :coração_vermelho: :coração_vermelho: :coração_vermelho: :coração_vermelho:,neutral,0
#FORAQUADRILAPTNUNCAMAIS,hateSpeech,2
Cala a boca . Deixa eles falarem pois eles estso pegando até palavras no ar até pensamento para ter motivo para falar e criticar . Fica quieto você não é amigo do Predidrnte você é filho pior ainda por isso a cobrança e mais dura e oportunísta . Sossega essa boca . E faz tud parte engole sapo para depois engolir eles ok,offensive,1
"Conta outra todo mundo sabe que o Lula roubou , o PT e seu s puxadinhos roubaram , vc e seu marido roubou os aposentados , chega , vira o disco",hateSpeech,2
Meu DEUS que horror ... Esses esquerdopatas não sabem o que é RESPEITO .,hateSpeech,2
"Ele ataca as pessoas com fama pra ver se aparece Ministra . Atacou o jornalista Augusto Nunes também , apoiando o outro canalha americano .",offensive,1
Deve ser porque Jesus mandou ...,neutral,0
O chamado crente do demônio né,hateSpeech,2
Bando safado,offensive,1
Sou fã incondicional dos dois .,neutral,0
Queridos :coração_azul:,neutral,0
"Não poderíamos esperar outra coisa destes bandidos , salafrários , ladrões",offensive,1
Mais um projeto de esquerdista dominada pelo ódio .,hateSpeech,2
"Acho que a verdade é o que prevalece sempre ... acusou , tem que provar , se não provar , é no mínimo equívoco , senão ... falso ! Acho que não é tão ruim assim",neutral,0
Tem muito amor nessa foto :rosto_sorridente_com_olhos_de_coração:,neutral,0
"Parabéns , assim corrigimos o nosso querido Brasiiiiiiil",neutral,0
"Nenhuma , mas va dizer isso aos burros que o elegeram !",hateSpeech,2
Até que enfim .,neutral,0
Têm quê pegar 100 anos,offensive,1
🇧 🇷 🇧 🇷 bonequinha da mídia ..,offensive,1
Lixo ou melhor chorume do lixo bosonarista,hateSpeech,2
STF uma vergonha nacional #intervençãomilitarjá,hateSpeech,2
